CustomerKey;Nome;Sobrenome;Nome Completo;Genero;DatPrimeiraCompra;Cidade do Cliente
22962;Casey;Martin;Casey Martin;Masculino;2020-05-30;Port Macquarie
22963;Willie;Ye;Willie Ye;Masculino;2020-03-23;Hawthorne
22964;Eric;Hayes;Eric Hayes;Masculino;2020-05-27;Cranbourne
22965;Carrie;Gomez;Carrie Gomez;Feminino;2020-09-21;Hawthorne
22966;Jodi;Chapman;Jodi Chapman;Feminino;2019-06-25;Warrnambool
22967;Rachel;Smith;Rachel Smith;Feminino;2020-08-24;Olympia
22968;Logan;Perez;Logan Perez;Masculino;2020-05-25;Puyallup
22969;Taylor;Martin;Taylor Martin;Feminino;2021-01-08;Newton
22970;Mary;Phillips;Mary Phillips;Feminino;2020-02-15;Bellingham
22971;Morgan;Howard;Morgan Howard;Feminino;2018-07-09;Cliffside
22972;Bailey;James;Bailey James;Feminino;2020-05-28;Woodburn
22973;Alan;Lin;Alan Lin;Masculino;2020-12-28;Melton
22974;Erika;Vazquez;Erika Vazquez;Feminino;2020-03-23;Cranbourne
22975;Courtney;Turner;Courtney Turner;Feminino;2018-07-06;Metchosin
22976;Eric;Foster;Eric Foster;Masculino;2018-08-24;Oak Bay
22977;Ian;Patterson;Ian Patterson;Masculino;2020-05-27;San Carlos
22978;Devon;Jai;Devon Jai;Masculino;2020-12-31;St. Leonards
22979;Theodore;Hernandez;Theodore Hernandez;Masculino;2020-11-06;Burlingame
22980;Oscar;Washington;Oscar Washington;Masculino;2020-02-05;Bellflower
22981;Amanda;Flores;Amanda Flores;Feminino;2020-12-12;Salem
22982;Madison;Miller;Madison Miller;Feminino;2020-03-05;Coronado
22983;Maria;Bennett;Maria Bennett;Feminino;2020-07-21;Haney
22984;Cameron;Robinson;Cameron Robinson;Masculino;2020-12-20;Bellingham
22985;Hailey;Phillips;Hailey Phillips;Feminino;2020-10-01;Edmonds
22986;Carly;Jai;Carly Jai;Feminino;2019-06-21;Caloundra
22987;Jerome;Dominguez;Jerome Dominguez;Masculino;2019-06-03;Milsons Point
22988;Patricia;Madan;Patricia Madan;Feminino;2019-06-17;Rhodes
22989;Megan;Butler;Megan Butler;Feminino;2020-05-16;Concord
22990;Alyssa;Stewart;Alyssa Stewart;Feminino;2020-04-24;Lincoln Acres
22991;Morgan;Jenkins;Morgan Jenkins;Feminino;2020-06-03;Colma
22992;Austin;Yang;Austin Yang;Masculino;2020-05-14;Kirkland
22993;Xavier;Sanchez;Xavier Sanchez;Masculino;2020-08-25;Redwood City
22994;Chloe;Allen;Chloe Allen;Feminino;2020-08-26;Olympia
22995;Isabella;Bryant;Isabella Bryant;Feminino;2018-08-26;Langley
22996;Jordan;Henderson;Jordan Henderson;Masculino;2018-08-05;Langford
22997;Lucas;Williams;Lucas Williams;Masculino;2020-08-18;Bellingham
22998;Lauren;Washington;Lauren Washington;Feminino;2018-08-27;Metchosin
22999;Jackson;Hill;Jackson Hill;Masculino;2020-08-01;Lemon Grove
23000;Victoria;Henderson;Victoria Henderson;Feminino;2021-01-13;Lake Oswego
23001;Julio;Munoz;Julio Munoz;Masculino;2020-10-07;Beaverton
23002;Arthur;Hernandez;Arthur Hernandez;Masculino;2020-04-12;Bellingham
23003;Ashley;Robinson;Ashley Robinson;Feminino;2020-04-22;Oregon City
23004;Raymond;Fernandez;Raymond Fernandez;Masculino;2020-10-30;Burlingame
23005;Luke;Sharma;Luke Sharma;Masculino;2020-04-20;Portland
23006;Seth;Lee;Seth Lee;Masculino;2020-10-30;Downey
23007;Isaac;Sanchez;Isaac Sanchez;Masculino;2020-04-06;La Jolla
23008;Sheena;She;Sheena She;Feminino;2020-05-16;Rockhampton
23009;Dalton;Thomas;Dalton Thomas;Masculino;2020-12-06;Cliffside
23010;Seth;Cook;Seth Cook;Masculino;2020-10-30;Sooke
23011;Isaiah;Rivera;Isaiah Rivera;Masculino;2020-06-30;Berkeley
23012;Mathew;Carlson;Mathew Carlson;Masculino;2020-09-07;Darlinghurst
23013;Louis;Yang;Louis Yang;Masculino;2020-06-20;Goulburn
23014;Cassandra;Mehta;Cassandra Mehta;Feminino;2020-08-08;Lane Cove
23015;Juan;Rivera;Juan Rivera;Masculino;2020-08-13;Colma
23016;Victoria;Powell;Victoria Powell;Feminino;2020-08-05;Berkeley
23017;Alison;Rai;Alison Rai;Feminino;2020-08-13;Bellingham
23018;Richard;White;Richard White;Masculino;2020-08-22;Redmond
23019;Emma;Garcia;Emma Garcia;Feminino;2020-05-15;Oakland
23020;Hannah;Jones;Hannah Jones;Feminino;2021-01-04;Kirkland
23021;Stefanie;Mehta;Stefanie Mehta;Feminino;2020-08-14;Bellflower
23022;Jocelyn;Bradley;Jocelyn Bradley;Feminino;2020-05-24;Royal Oak
23023;Naomi;Vazquez;Naomi Vazquez;Feminino;2020-03-25;Bellingham
23024;Emma;Davis;Emma Davis;Feminino;2020-05-13;Lebanon
23025;Richard;Richardson;Richard Richardson;Masculino;2020-08-28;Walla Walla
23026;Jessica;Rogers;Jessica Rogers;Feminino;2020-08-20;Glendale
23027;Fernando;Griffin;Fernando Griffin;Masculino;2020-08-10;Los Angeles
23028;Anna;Taylor;Anna Taylor;Feminino;2020-08-24;Palo Alto
23029;Ian;Ross;Ian Ross;Masculino;2020-04-03;Bellingham
23030;Aidan;Jenkins;Aidan Jenkins;Masculino;2020-08-30;Salem
23031;Brooke;Morgan;Brooke Morgan;Feminino;2020-08-16;Sedro Woolley
23032;Jesse;Parker;Jesse Parker;Masculino;2020-08-18;Lakewood
23033;Alex;Turner;Alex Turner;Masculino;2020-08-18;Lakewood
23034;Melanie;Cooper;Melanie Cooper;Feminino;2020-08-21;Los Angeles
23035;Maria;Howard;Maria Howard;Feminino;2020-08-14;Newport Beach
23036;Caleb;Green;Caleb Green;Masculino;2020-08-16;San Carlos
23037;Lucas;Wood;Lucas Wood;Masculino;2021-01-21;Seattle
23038;Sydney;Reed;Sydney Reed;Feminino;2020-05-13;Redmond
23039;Wyatt;Scott;Wyatt Scott;Masculino;2020-05-16;Colma
23040;Seth;Morgan;Seth Morgan;Masculino;2020-05-24;Palo Alto
23041;Natalie;Garcia;Natalie Garcia;Feminino;2020-08-11;Long Beach
23042;Riley;Blue;Riley Blue;Feminino;2020-08-12;Beverly Hills
23043;Katherine;Moore;Katherine Moore;Feminino;2020-12-20;Tacoma
23044;Aidan;Patterson;Aidan Patterson;Masculino;2020-04-09;Corvallis
23045;Gabriel;Patterson;Gabriel Patterson;Masculino;2020-06-15;Spokane
23046;Pamela;Malhotra;Pamela Malhotra;Feminino;2020-02-16;Beaverton
23047;Valerie;Xu;Valerie Xu;Feminino;2020-08-11;Chula Vista
23048;Isabella;Hughes;Isabella Hughes;Feminino;2020-05-01;Oak Bay
23049;Gina;Moreno;Gina Moreno;Feminino;2020-03-02;Beaverton
23050;Jack;Hall;Jack Hall;Masculino;2020-02-04;Salem
23051;Jesse;Green;Jesse Green;Masculino;2020-03-18;W. Linn
23052;Steven;Stewart;Steven Stewart;Masculino;2020-08-04;National City
23053;Anna;Bailey;Anna Bailey;Feminino;2020-10-28;Kirkland
23054;David;Moore;David Moore;Masculino;2020-07-14;Marysville
23055;Seth;Diaz;Seth Diaz;Masculino;2020-08-20;Portland
23056;Alyssa;Perry;Alyssa Perry;Feminino;2020-08-16;La Jolla
23057;Caitlin;Richardson;Caitlin Richardson;Feminino;2018-08-03;Shawnee
23058;Michelle;Rivera;Michelle Rivera;Feminino;2020-07-31;Burlingame
23059;Spencer;Price;Spencer Price;Masculino;2020-08-10;W. Linn
23060;Isabella;Long;Isabella Long;Feminino;2020-05-31;Palo Alto
23061;Jeremiah;Sanders;Jeremiah Sanders;Masculino;2020-03-10;National City
23062;Natalie;Reed;Natalie Reed;Feminino;2020-10-13;Lebanon
23063;Jennifer;Thompson;Jennifer Thompson;Feminino;2020-12-16;Mill Valley
23064;Alexander;Rodriguez;Alexander Rodriguez;Masculino;2020-04-11;Bellingham
23065;Derek;Nath;Derek Nath;Masculino;2020-06-24;Bellingham
23066;Austin;Lal;Austin Lal;Masculino;2020-05-03;Bellflower
23067;Kelli;Pal;Kelli Pal;Feminino;2020-05-31;Burlingame
23068;Ryan;Shan;Ryan Shan;Masculino;2020-11-11;Chula Vista
23069;Anna;Gray;Anna Gray;Feminino;2020-02-14;Berkeley
23070;Natalie;Hall;Natalie Hall;Feminino;2020-02-03;Victoria
23071;Haley;Gonzales;Haley Gonzales;Feminino;2020-06-08;Concord
23072;Toni;Srini;Toni Srini;Feminino;2020-04-21;Bellingham
23073;Christian;Griffin;Christian Griffin;Masculino;2020-08-16;Puyallup
23074;Megan;Flores;Megan Flores;Feminino;2018-08-18;Royal Oak
23075;Rebekah;Sandberg;Rebekah Sandberg;Feminino;2020-05-05;Bellflower
23076;Adrian;Brooks;Adrian Brooks;Masculino;2020-12-25;Beverly Hills
23077;Marvin;Hernandez;Marvin Hernandez;Masculino;2020-03-23;Rhodes
23078;Julio;Hernandez;Julio Hernandez;Masculino;2020-07-07;Findon
23079;Justine;Ryan;Justine Ryan;Feminino;2020-07-07;Warrnambool
23080;Jocelyn;Barnes;Jocelyn Barnes;Feminino;2020-05-16;Lemon Grove
23081;Brandon;Powell;Brandon Powell;Masculino;2020-08-03;Redwood City
23082;Jonathan;Williams;Jonathan Williams;Masculino;2020-08-07;Spring Valley
23083;Samuel;Smith;Samuel Smith;Masculino;2020-08-04;Burnaby
23084;Christian;Shan;Christian Shan;Masculino;2020-06-19;Haney
23085;Ross;Subram;Ross Subram;Masculino;2020-10-17;Perth
23086;Tracy;Lal;Tracy Lal;Feminino;2020-03-24;South Melbourne
23087;Clifford;Martinez;Clifford Martinez;Masculino;2020-08-28;Townsville
23088;Wesley;Hu;Wesley Hu;Masculino;2020-02-08;Bellingham
23089;Lucas;Walker;Lucas Walker;Masculino;2020-03-11;Issaquah
23090;Christopher;Lee;Christopher Lee;Masculino;2020-08-22;Lynnwood
23091;Richard;Peterson;Richard Peterson;Masculino;2020-11-24;La Jolla
23092;Gabrielle;Brooks;Gabrielle Brooks;Feminino;2020-06-25;National City
23093;Nathan;Parker;Nathan Parker;Masculino;2021-01-06;San Diego
23094;Carolyn;Gill;Carolyn Gill;Feminino;2020-04-27;Melton
23095;Gerald;Patel;Gerald Patel;Masculino;2020-06-18;Perth
23096;Ashlee;Chande;Ashlee Chande;Feminino;2020-04-29;North Ryde
23097;Tony;Natsuhara;Tony Natsuhara;Masculino;2019-06-16;South Melbourne
23098;Pedro;Rubio;Pedro Rubio;Masculino;2019-06-01;Coffs Harbour
23099;Kristi;Suarez;Kristi Suarez;Feminino;2019-06-28;Sydney
23100;Christy;Raje;Christy Raje;Feminino;2019-06-26;Brisbane
23101;Barbara;Lal;Barbara Lal;Feminino;2019-06-16;Coffs Harbour
23102;Barbara;Zeng;Barbara Zeng;Feminino;2019-06-01;Sydney
23103;Dwayne;Moreno;Dwayne Moreno;Masculino;2020-05-17;Goulburn
23104;Isabelle;Long;Isabelle Long;Feminino;2019-06-27;Brisbane
23105;Karl;Andersen;Karl Andersen;Masculino;2019-06-05;Rockhampton
23106;Kathryn;Yuan;Kathryn Yuan;Feminino;2019-06-15;Wollongong
23107;Michele;Kumar;Michele Kumar;Feminino;2019-06-27;Lavender Bay
23108;Savannah;Wright;Savannah Wright;Feminino;2020-08-14;Everett
23109;Lauren;Hughes;Lauren Hughes;Feminino;2020-02-17;Woodburn
23110;Mackenzie;Gonzalez;Mackenzie Gonzalez;Feminino;2020-05-26;Glendale
23111;Sara;Wright;Sara Wright;Feminino;2020-05-28;Lincoln Acres
23112;James;Butler;James Butler;Masculino;2020-05-09;Daly City
23113;Elijah;Powell;Elijah Powell;Masculino;2018-08-19;Shawnee
23114;Caroline;Washington;Caroline Washington;Feminino;2018-08-10;Haney
23115;Stephanie;Nicholls;Stephanie Nicholls;Feminino;2020-03-02;Chula Vista
23116;Jerome;Vazquez;Jerome Vazquez;Masculino;2019-07-28;Hawthorne
23117;Bruce;Sanz;Bruce Sanz;Masculino;2019-07-15;Goulburn
23118;Monique;Moreno;Monique Moreno;Feminino;2019-07-04;Seaford
23119;Gilbert;Zhao;Gilbert Zhao;Masculino;2019-07-29;Lavender Bay
23120;Javier;Browning;Javier Browning;Masculino;2019-07-03;Findon
23121;Danny;Ramos;Danny Ramos;Masculino;2019-07-03;Melton
23122;Colleen;Zhou;Colleen Zhou;Feminino;2020-07-30;Sunbury
23123;Zoe;Kelly;Zoe Kelly;Feminino;2020-11-03;Goulburn
23124;Cameron;Wang;Cameron Wang;Masculino;2021-01-13;Beaverton
23125;Madeline;Scott;Madeline Scott;Feminino;2020-08-01;Everett
23126;Carolyn;Van;Carolyn Van;Feminino;2020-12-10;Beverly Hills
23127;Haley;Hughes;Haley Hughes;Feminino;2020-05-11;Burlingame
23128;Dylan;Jai;Dylan Jai;Masculino;2020-06-27;Wollongong
23129;Misty;Ashe;Misty Ashe;Feminino;2020-05-06;St. Leonards
23130;Lauren;Russell;Lauren Russell;Feminino;2020-02-16;Daly City
23131;Caitlin;Peterson;Caitlin Peterson;Feminino;2020-10-01;Redmond
23132;Anthony;Lee;Anthony Lee;Masculino;2020-03-17;Santa Cruz
23133;Alexis;White;Alexis White;Feminino;2020-08-31;Long Beach
23134;Alyssa;Robinson;Alyssa Robinson;Feminino;2020-11-09;Westminster
23135;Dylan;Clark;Dylan Clark;Masculino;2020-08-27;Berkeley
23136;Stephanie;Peterson;Stephanie Peterson;Feminino;2020-09-06;Concord
23137;Chloe;Sanders;Chloe Sanders;Feminino;2018-08-11;Royal Oak
23138;Angela;Peterson;Angela Peterson;Feminino;2020-09-22;Beverly Hills
23139;Christian;Yang;Christian Yang;Masculino;2020-06-06;Chula Vista
23140;Tyler;Lee;Tyler Lee;Masculino;2020-02-16;Burien
23141;Katherine;Long;Katherine Long;Feminino;2020-09-13;W. Linn
23142;Cara;Wu;Cara Wu;Feminino;2020-09-13;Beaverton
23143;Jada;Phillips;Jada Phillips;Feminino;2020-06-12;Issaquah
23144;Zachary;Alexander;Zachary Alexander;Masculino;2020-06-05;Marysville
23145;Nichole;Xie;Nichole Xie;Feminino;2020-06-26;Concord
23146;Sarah;Clark;Sarah Clark;Feminino;2020-09-23;Torrance
23147;Wyatt;Smith;Wyatt Smith;Masculino;2020-11-14;Newport Beach
23148;Nathan;Ross;Nathan Ross;Masculino;2020-06-18;Yakima
23149;Brandi;Rubio;Brandi Rubio;Feminino;2020-08-30;Concord
23150;Gabriella;Allen;Gabriella Allen;Feminino;2020-12-06;Mill Valley
23151;Michael;Brown;Michael Brown;Masculino;2020-06-19;Milwaukie
23152;Michelle;Howard;Michelle Howard;Feminino;2020-11-06;Salem
23153;Jenna;Hill;Jenna Hill;Feminino;2020-03-21;Coronado
23154;Connor;Phillips;Connor Phillips;Masculino;2020-06-14;Walla Walla
23155;Victoria;Hall;Victoria Hall;Feminino;2020-06-10;Santa Cruz
23156;Samantha;Barnes;Samantha Barnes;Feminino;2020-06-26;Salem
23157;Valerie;Gao;Valerie Gao;Feminino;2020-08-15;Beaverton
23158;Ana;Patterson;Ana Patterson;Feminino;2020-06-24;Marysville
23159;Dalton;Phillips;Dalton Phillips;Masculino;2020-09-24;Beverly Hills
23160;Aimee;Huang;Aimee Huang;Feminino;2020-09-17;Burlingame
23161;Samuel;Scott;Samuel Scott;Masculino;2020-08-31;Mill Valley
23162;Sarah;Flores;Sarah Flores;Feminino;2020-09-13;Redwood City
23163;Madison;Ross;Madison Ross;Feminino;2020-09-17;Torrance
23164;Kyle;Bryant;Kyle Bryant;Masculino;2018-08-22;Metchosin
23165;Natalie;Mitchell;Natalie Mitchell;Feminino;2020-06-13;Woodland Hills
23166;Cody;Ward;Cody Ward;Masculino;2020-06-18;Grossmont
23167;Hailey;Jenkins;Hailey Jenkins;Feminino;2020-09-22;Marysville
23168;Mya;Hayes;Mya Hayes;Feminino;2020-09-02;W. Linn
23169;Corey;Andersen;Corey Andersen;Masculino;2020-09-22;Bellingham
23170;Aaron;Jai;Aaron Jai;Masculino;2020-09-03;Burbank
23171;Ethan;Griffin;Ethan Griffin;Masculino;2020-05-07;Coronado
23172;Alexandra;Thomas;Alexandra Thomas;Feminino;2018-08-03;Haney
23173;Nathan;Rodriguez;Nathan Rodriguez;Masculino;2020-06-01;Marysville
23174;Gloria;Gonzales;Gloria Gonzales;Feminino;2020-09-03;Beverly Hills
23175;Melanie;Flores;Melanie Flores;Feminino;2020-09-05;Redwood City
23176;Jesse;Ward;Jesse Ward;Masculino;2020-06-29;San Carlos
23177;Savannah;Richardson;Savannah Richardson;Feminino;2020-06-11;Lake Oswego
23178;Dalton;Morris;Dalton Morris;Masculino;2020-06-21;Port Orchard
23179;Jordan;Phillips;Jordan Phillips;Masculino;2020-05-30;Port Orchard
23180;Olivia;Cook;Olivia Cook;Feminino;2020-06-29;Marysville
23181;Evan;Evans;Evan Evans;Masculino;2020-07-19;Bellingham
23182;Savannah;Rivera;Savannah Rivera;Feminino;2021-01-09;El Cajon
23183;Megan;Davis;Megan Davis;Feminino;2020-07-04;Oakland
23184;Hailey;Carter;Hailey Carter;Feminino;2020-05-28;Mill Valley
23185;Fernando;Edwards;Fernando Edwards;Masculino;2020-09-24;Long Beach
23186;Jordan;Young;Jordan Young;Masculino;2020-09-28;Los Angeles
23187;Andy;Munoz;Andy Munoz;Masculino;2020-09-18;Bremerton
23188;Austin;Jai;Austin Jai;Masculino;2020-02-26;Port Orchard
23189;Megan;Moore;Megan Moore;Feminino;2020-09-01;Torrance
23190;Nathaniel;Ramirez;Nathaniel Ramirez;Masculino;2020-11-26;Bellflower
23191;Gilbert;Raji;Gilbert Raji;Masculino;2020-07-15;Burien
23192;Emily;Garcia;Emily Garcia;Feminino;2020-09-05;Palo Alto
23193;Alexis;Flores;Alexis Flores;Feminino;2020-06-25;Ballard
23194;Shelby;Cook;Shelby Cook;Feminino;2020-11-05;Daly City
23195;Xavier;Mohamed;Xavier Mohamed;Masculino;2020-07-14;Portland
23196;Carlos;Roberts;Carlos Roberts;Masculino;2020-06-06;Vancouver
23197;Cole;Cook;Cole Cook;Masculino;2020-07-30;Los Angeles
23198;Jacqueline;Sanders;Jacqueline Sanders;Feminino;2020-04-01;Beaverton
23199;Brandon;Hayes;Brandon Hayes;Masculino;2020-07-16;Walla Walla
23200;Grace;Rodriguez;Grace Rodriguez;Feminino;2020-06-06;Issaquah
23201;Alyssa;Butler;Alyssa Butler;Feminino;2020-08-13;Lincoln Acres
23202;Terrance;Chandra;Terrance Chandra;Masculino;2020-11-04;Bellingham
23203;Dalton;Jenkins;Dalton Jenkins;Masculino;2020-10-24;Renton
23204;Katherine;Mitchell;Katherine Mitchell;Feminino;2020-07-27;Spokane
23205;Katherine;Sanders;Katherine Sanders;Feminino;2020-05-09;Burbank
23206;Jackson;Lal;Jackson Lal;Masculino;2020-08-04;West Covina
23207;Dalton;Baker;Dalton Baker;Masculino;2020-08-07;West Covina
23208;Janet;Watson;Janet Watson;Feminino;2020-08-01;Westminster
23209;Lucas;Lewis;Lucas Lewis;Masculino;2018-08-10;Royal Oak
23210;Timothy;Gray;Timothy Gray;Masculino;2020-10-22;Concord
23211;Rebekah;Kovár;Rebekah Kovár;Feminino;2020-10-13;Beaverton
23212;James;Jones;James Jones;Masculino;2020-11-23;Fremont
23213;Noah;Green;Noah Green;Masculino;2020-10-22;Long Beach
23214;Kaylee;James;Kaylee James;Feminino;2020-10-19;Lemon Grove
23215;Juan;Richardson;Juan Richardson;Masculino;2020-09-23;San Carlos
23216;Kevin;Hall;Kevin Hall;Masculino;2020-07-28;Woodland Hills
23217;Michelle;Morgan;Michelle Morgan;Feminino;2020-07-03;Palo Alto
23218;Alisha;Gao;Alisha Gao;Feminino;2020-12-15;Ingolstadt
23219;Alyssa;West;Alyssa West;Feminino;2020-04-24;Bury
23220;Roy;Malhotra;Roy Malhotra;Masculino;2020-03-26;Lancaster
23221;Leonard;Rai;Leonard Rai;Masculino;2020-07-13;Poing
23222;Kristen;Wu;Kristen Wu;Feminino;2020-09-29;Metz
23223;Angel;Howard;Angel Howard;Masculino;2020-02-15;Esher-Molesey
23224;Jonathan;Scott;Jonathan Scott;Masculino;2020-02-02;Leeds
23225;Heidi;Patel;Heidi Patel;Feminino;2020-02-08;Warrington
23226;Leonard;Xie;Leonard Xie;Masculino;2020-07-15;Darmstadt
23227;Anne;Alonso;Anne Alonso;Feminino;2020-09-30;Chatou
23228;Candice;Guo;Candice Guo;Feminino;2020-03-31;Berlin
23229;Deborah;Raje;Deborah Raje;Feminino;2020-10-08;Bottrop
23230;Mya;Foster;Mya Foster;Feminino;2020-03-27;Watford
23231;Dylan;Moore;Dylan Moore;Masculino;2020-10-09;Metz
23232;Frank;Serrano;Frank Serrano;Masculino;2020-04-06;London
23233;Bradley;Sharma;Bradley Sharma;Masculino;2020-12-26;München
23234;Brent;Lu;Brent Lu;Masculino;2019-12-30;München
23235;Cedric;Pal;Cedric Pal;Masculino;2020-02-04;London
23236;Nichole;Kumar;Nichole Kumar;Feminino;2020-08-28;York
23237;Caleb;Young;Caleb Young;Masculino;2020-02-22;Kassel
23238;Thomas;Lee;Thomas Lee;Masculino;2020-07-08;Burbank
23239;Curtis;Wu;Curtis Wu;Masculino;2020-07-14;Berkeley
23240;Phillip;Chapman;Phillip Chapman;Masculino;2020-09-26;Bremerton
23241;Armando;Torres;Armando Torres;Masculino;2020-06-13;Bremerton
23242;Andrew;Garcia;Andrew Garcia;Masculino;2020-07-19;Bremerton
23243;Jasmine;Rogers;Jasmine Rogers;Feminino;2021-01-04;Salem
23244;Alexandra;Wagner;Alexandra Wagner;Feminino;2020-05-13;Shawnee
23245;Morgan;James;Morgan James;Feminino;2020-06-22;Vancouver
23246;Renee;Gill;Renee Gill;Feminino;2020-08-16;Ballard
23247;Alexander;Garcia;Alexander Garcia;Masculino;2020-11-11;Beverly Hills
23248;Bailey;Peterson;Bailey Peterson;Feminino;2020-09-18;Renton
23249;Tasha;Nara;Tasha Nara;Feminino;2020-02-03;Bremerton
23250;Ashley;Lee;Ashley Lee;Feminino;2020-09-24;Lynnwood
23251;Evan;Scott;Evan Scott;Masculino;2020-03-17;Seattle
23252;Alexia;Wood;Alexia Wood;Feminino;2020-02-17;Oakland
23253;Brooke;Bell;Brooke Bell;Feminino;2020-07-09;Shawnee
23254;Jack;Gonzalez;Jack Gonzalez;Masculino;2020-02-23;Chula Vista
23255;Xavier;Johnson;Xavier Johnson;Masculino;2020-02-22;Langford
23256;Mario;Chande;Mario Chande;Masculino;2020-09-20;Bellflower
23257;Charles;Stewart;Charles Stewart;Masculino;2020-07-13;Fremont
23258;Megan;Watson;Megan Watson;Feminino;2020-06-22;Torrance
23259;John;Taylor;John Taylor;Masculino;2020-11-10;Port Orchard
23260;Edwin;Goel;Edwin Goel;Masculino;2020-10-23;Beaverton
23261;Jada;Peterson;Jada Peterson;Feminino;2020-07-10;Issaquah
23262;Sydney;Kelly;Sydney Kelly;Feminino;2020-10-13;Corvallis
23263;Angel;Lopez;Angel Lopez;Masculino;2020-08-15;Burien
23264;Warren;Hu;Warren Hu;Masculino;2020-07-21;Bellingham
23265;Savannah;James;Savannah James;Feminino;2020-07-04;Everett
23266;Jessica;Watson;Jessica Watson;Feminino;2020-07-13;Olympia
23267;Juan;James;Juan James;Masculino;2018-08-24;Cliffside
23268;Katelyn;Morris;Katelyn Morris;Feminino;2020-07-21;Palo Alto
23269;Taylor;Griffin;Taylor Griffin;Feminino;2020-07-27;El Cajon
23270;Anna;Anderson;Anna Anderson;Feminino;2020-08-02;Daly City
23271;Alexandra;Clark;Alexandra Clark;Feminino;2020-08-08;Beverly Hills
23272;Tristan;Hayes;Tristan Hayes;Masculino;2020-03-22;Long Beach
23273;Benjamin;Long;Benjamin Long;Masculino;2021-01-27;Tacoma
23274;Ethan;Jackson;Ethan Jackson;Masculino;2020-02-27;Seattle
23275;Miguel;Jackson;Miguel Jackson;Masculino;2020-11-06;Los Angeles
23276;Vincent;Zhou;Vincent Zhou;Masculino;2020-07-11;Bellflower
23277;Isaiah;Torres;Isaiah Torres;Masculino;2020-02-04;Redwood City
23278;Chloe;Flores;Chloe Flores;Feminino;2020-06-14;Coronado
23279;Edward;Johnson;Edward Johnson;Masculino;2020-10-28;Royal Oak
23280;Hannah;Alexander;Hannah Alexander;Feminino;2020-05-07;Oregon City
23281;Megan;Harris;Megan Harris;Feminino;2018-09-28;Sooke
23282;Ariana;James;Ariana James;Feminino;2020-05-01;Milwaukie
23283;Haley;Torres;Haley Torres;Feminino;2018-09-13;Royal Oak
23284;Wyatt;Coleman;Wyatt Coleman;Masculino;2020-07-23;Metchosin
23285;Latoya;Luo;Latoya Luo;Feminino;2021-01-17;Bremerton
23286;Taylor;Bell;Taylor Bell;Feminino;2020-07-17;Redwood City
23287;Juan;Kelly;Juan Kelly;Masculino;2020-08-01;Grossmont
23288;Eduardo;Evans;Eduardo Evans;Masculino;2020-08-02;Oakland
23289;Justin;Robinson;Justin Robinson;Masculino;2020-02-13;Woodburn
23290;Angelica;Bennett;Angelica Bennett;Feminino;2021-01-11;Cliffside
23291;Timothy;Evans;Timothy Evans;Masculino;2021-01-22;Milwaukie
23292;Jose;Russell;Jose Russell;Masculino;2020-07-30;Kirkland
23293;Kaylee;Peterson;Kaylee Peterson;Feminino;2020-09-01;Woodland Hills
23294;Suzanne;Chen;Suzanne Chen;Feminino;2020-06-01;Bellingham
23295;Jaime;Torres;Jaime Torres;Feminino;2020-09-13;Bellflower
23296;Molly;Mehta;Molly Mehta;Feminino;2020-08-22;Bellflower
23297;Tyrone;Gomez;Tyrone Gomez;Masculino;2020-09-03;Beverly Hills
23298;Robert;Martinez;Robert Martinez;Masculino;2020-09-16;Kirkland
23299;Kristy;Jimenez;Kristy Jimenez;Feminino;2020-02-26;Bellingham
